x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,class
-2.5603057650356407,11.35974416671705,5.727079145416966,1.23194101976852,-5.33622976985458,-12.577194834536098,-6.540796355891803,3.844095357942504,1.2974183520579112,1.9221117666686212,0
-10.660237004312048,11.014312639802176,7.383427442811117,-2.076850432844232,-6.810432620601692,-7.030543395167719,-3.9539943525847105,-0.11123093302379361,0.23878417672641494,-7.408038412912337,1
-4.583689931705663,8.633608772031105,2.888642329458587,-0.7924297779879401,-5.027272096087987,-3.0612763123356856,-11.635462904274293,8.449461388879845,0.7210150966205218,3.1872007883915168,0
-9.851255305427287,11.050291386122899,5.775324341532,-8.966371987911835,-2.8643328474471463,-3.5690016455503506,-6.499680531020482,1.874544243135146,-2.3670491682603716,-3.648442765377042,1
-10.326864392576358,9.684973977924388,3.0963823502117958,-4.9359121634731355,-8.42224367222213,-9.037250374618392,-6.959873513245028,2.7205053826246077,-2.6196264145432626,-1.1079617762061629,1
-10.36257141366298,9.30737460737541,6.699629657093256,-9.59256409882979,-6.391176148046462,-7.711365351059671,-4.901400785608789,3.3823926395823856,-3.874113415716198,-2.5490068225432068,1
-2.751093920268313,9.853351016012377,2.864894480623901,1.098253083293911,-5.434864475495727,-7.625775897459481,-5.3844000541692,6.524250544269498,2.4716696863679477,6.026633219667088,0
-4.230024353620655,8.24517503973867,6.652464454656982,0.8193859448944345,-5.208242967020986,-9.139523302591183,-7.7787194008054446,10.206660156814504,-2.920988765390403,2.567661044979955,0
-2.4331906667163494,9.254348781634844,5.866914781688934,-0.07241544645607911,-7.3943802659979605,-10.217277741031126,-8.039881511425452,8.617914794904186,1.0559273102654276,7.309425082500974,0
-1.916957068923598,9.5363966725581,4.650105749513023,1.5039954171904382,-9.710368675252099,-7.721400238806664,-9.52375678968955,5.718968377055465,1.6997288115321574,4.969553269549985,0
-1.8256856714984313,12.766627806630094,6.540726512600202,0.8193623726159258,-8.676456533847986,-5.896271250262935,-11.478794170677295,10.98644044720741,4.381180476306749,3.2231002517114993,0
-10.797799443160377,4.987064929041748,8.4429852097827,-3.2034677038770325,-5.060456673178976,-8.607281143780957,-4.318138208704282,0.48208600218584113,-0.16351084803386473,-2.8387362186029996,1
-8.229563548170944,7.100608972922574,7.9814778178268595,-4.828035200726575,-9.815114113439181,-7.687039107602634,-1.5269363347145006,-1.467202429634606,-2.2899081517764603,-3.251295409535368,1
-6.585446693408458,6.998113506363513,0.89829499417639,1.2701427158581147,-6.8427904327721665,-3.5272349687253812,-8.184473009107686,6.8853218578809745,3.681111397231154,-0.2608190620948614,0
-1.3413412524008224,8.295701946624202,5.82118849761272,4.1905768451065475,-5.238662828756542,-5.865561531061351,-6.704978377457703,9.662114096390049,4.78661821693923,5.458871331100195,0
-5.405366306047398,6.199358579445211,3.2029903937232294,1.5462753805170375,-6.257812059955261,-3.9293971593768426,-7.123008510231972,7.003645855571849,1.984267819058798,2.156392826645291,0
-7.636676675394533,11.235105931124714,4.157418063115667,-5.6433495644347795,-7.782660365356333,-8.848919624281994,-4.349189241657986,-0.12183694426688219,3.4923333455333596,-3.309497545317769,1
-7.637914854519091,10.400385383119577,7.028016049205922,-3.7511256013001946,-11.769965241856461,-4.976159163869508,-5.223306507064093,-3.1661371610681566,-0.33869442810772377,-1.4281001057132459,1
-11.769108268969642,12.220061802732426,6.451676551439912,-5.715518540544782,-4.947071809344873,-5.865477540404321,-2.008881872982755,1.0693769630484056,-2.585974376438561,-3.452410145626958,1
-12.790118071036982,7.741202993679394,6.442343295710341,-9.039595408742812,-6.71520946472213,-3.0089694714752873,-3.873382164217322,0.9565304440821243,-3.8814291575028457,-5.408140012118116,1
-11.128302246478865,6.805963714740097,5.736611161060059,-5.390364546206534,-5.173441724186858,-7.446755909147966,-4.741150785096114,-1.3582679850498642,-1.423977967907238,-5.872274464420791,1
-2.452835308314494,8.996048134909914,6.811669967891257,2.9225661497006374,-6.9296811086415575,-5.244576994875373,-6.057912658601383,8.439143528202427,2.0430054745509367,1.5377790912205898,0
-9.454328679634207,10.430075478648085,3.5237611022353503,-6.811323141127066,-4.774971296614334,-8.840488649269822,-3.328039276475987,-2.218034976602053,-0.4282396622906325,-4.246700160634129,1
-13.145485282096985,10.03750069507784,5.640493153993093,-5.916263132637769,-5.668147688781315,-7.306366931158428,-5.266571299132469,0.5634334676208065,-3.5355915048832904,-6.347067453809532,1
-12.436224418984242,8.864892384771057,5.790363975411112,-4.576111246893038,-9.559749359625483,-5.407564470767438,0.13346410576445944,-2.2312193765408637,-0.9816872919368939,-5.499381551632379,1
-1.204551866225911,5.861501814229823,7.592959535679893,4.733352392235635,-8.130752594170328,-6.088502526401129,-7.850267384070532,7.844870447146517,0.9216899271733354,2.818204820044806,0
-10.329326311264008,6.5870630048826015,6.680089483907642,-3.9486634388611828,-8.179013016151828,-3.293341955647786,-2.893570963754056,2.556289803892872,-2.6767687348619593,-2.46636674190593,1
-10.105902239418155,12.59549138424932,7.770691711890914,-6.3441784224927975,-4.969591846836517,-6.999548782443344,-1.568905865635963,1.234413017040945,-1.575703915166143,-3.279983344418606,1
-10.42069892385446,7.1380583651591705,5.7488271000168085,-3.238919352709331,-7.434170829890434,-5.615002566512083,-5.3770676922401925,2.0109723324919964,0.009915850422723027,-0.47819952944633837,1
-10.100669619074711,8.915202151498328,6.525324416288178,-4.794334750262349,-4.614466507592942,-7.631440256627858,-6.321556851587534,-1.5889601918414487,-2.3355054695475395,-4.879259831672179,1
-5.070056328045316,12.523874492167051,0.4760200204606573,5.366082420520808,-6.457592256746033,-7.073535817016731,-9.92816593025391,8.121795144202846,1.947030830014479,6.368055319953951,0
-10.801710703614544,9.820764427798832,9.049010728862157,-6.737022681446887,-10.116606067941735,-5.092486910999051,-5.185879918460504,-1.8842046855359653,-2.6097904065841333,-4.544467911350861,1
-3.484410071197737,8.14916975255908,5.428783120984695,1.131200722300206,-6.300077477358444,-2.729307995985069,-7.096078349772625,6.671475851163021,4.424728079192065,3.345300809877806,0
-6.803379513955294,8.89810401404198,7.22624007456815,-5.2325741088920354,-6.6321181387990835,-4.7102932566117595,-2.3281776997048196,-3.0019353138316043,1.24758085859862,-7.50040117211051,1
-8.751513672306583,12.201394229132745,7.949753001080714,-8.759378389954113,-4.25960542041215,-8.32803105756015,-4.683097684713949,0.9955290451481462,2.6302353524102435,2.0444199159715604,1
-4.054848052127894,8.540648914718304,3.6691517405698946,2.136917962713377,-2.2503100578042528,-10.614639978459444,-7.465807375886984,4.0980911731194,1.0784365032853087,6.339352749855641,0
-2.351927242420569,5.017884759134106,6.472534185633064,2.6661466357367174,-4.883606971431965,-12.672620349663326,-4.661578347074555,7.044343659188356,4.238665868339209,2.081639701669847,0
-1.2934046036196718,9.387504374511037,3.7470116071270447,2.361349669737347,-4.7323636914317255,-8.933140192098067,-8.572388408342258,5.923281285620357,4.412393492713861,1.1150777463533594,0
-8.6497749344669,6.327052796825674,8.162430175982399,-4.5282801984072725,-8.396866913010982,-6.820070750279727,-3.993769716064508,0.22613506384129184,-0.6933796940206158,-1.3126836323767943,1
-3.4138102615509034,4.166527474940408,1.4720731892566548,3.493998996229327,-5.308026873849606,-6.029194469706017,-10.772280042894437,7.228100203214743,2.0150951566830386,1.8447221775358233,0
-14.648885159576611,8.826188599479664,8.850772086005577,-1.8365228779932892,-8.822599844762822,-5.33851135645828,-4.845776054369352,0.28323192403648595,3.9275870668763844,-7.181357852829468,1
-8.247348879601526,7.254482577159575,3.541335283976307,-4.117438470384419,-5.610681603662955,-8.136012911646345,-5.654481303358635,2.745998201474296,-3.739923412892341,-0.8900712895272345,1
-11.163877617900429,8.156501846737655,6.312565178838857,-6.697398941828732,-10.322100276609563,-4.836089290696256,-6.060641192288859,0.9736223608670563,2.7870657123422617,-6.014186379212008,1
-11.875762528725275,9.615316454792932,6.582392834719514,-6.169451500979556,-6.620575678735849,-10.095607893926601,-5.0126049562911685,0.6808184349269867,-1.0413868431628845,-6.230767477891078,1
-0.7099978721862488,9.62888516995154,6.265603073906021,3.2324273677879565,-8.537617212995414,-8.000471673669885,-7.343740546389487,8.544263446365633,1.9804970469358794,4.396106322538473,0
-0.7645563496113938,9.380970139675025,9.019484702663446,0.35657311323042906,-8.559070875512822,-8.07889488416399,-13.086119205255624,6.272012872137181,0.5040349117567797,4.462239128873324,0
-5.7642824988190755,9.110456021521086,5.159323839671065,0.16453643373191484,-5.602442273596522,-10.203149717813867,-8.970487353930643,4.90149051597379,0.7186280192598573,4.256248898553737,0
-11.385878210730208,6.737569791761906,6.270612034454369,-3.9099175625855582,-6.618598896613056,-3.3095999424366287,-6.817506520912364,0.47095073695264816,-3.8658865159839233,-3.4481534307892256,1
-10.482953905401454,11.960229766710112,6.784563837063242,-4.047670436190038,-5.394035021269038,-8.024623112913071,-5.20225480544417,2.5550502678070797,-2.030650291370767,-4.982714122523155,1
-5.352818956536438,12.016953432109295,3.99451915854383,1.4715036510306372,-4.223238907453155,-5.767649574474627,-7.926552212472795,11.653527605300871,0.7352637741038897,6.017131812083383,0
-9.2354270035295,8.664141365073242,4.993672374710997,-5.580930020341728,-8.507778679829201,-12.174610769920537,-3.0420355324939097,2.302998314817148,-6.086964498241362,-6.194878605459037,1
-5.819137502214733,12.484684099784264,5.671153972435888,-7.992452653012499,-6.08172816203558,-9.868788534057026,-3.2688197124396825,0.1999234600474199,-2.2931726308941696,-7.364823330572753,1
-11.210025136504628,6.8830413254106535,6.180813097794473,-4.820501037541808,-4.388831622679784,-6.4838118502163695,-4.554850187318934,0.798644617142238,-3.031385430417731,0.0036602473503855038,1
2.2976335474238,8.89904853413115,5.0420769296580366,4.0744784759559565,-4.668575325235302,-4.506048982155186,-7.560867312577641,5.037513090037736,5.2891632994663675,1.868760769883533,0
-10.049111542495485,7.549730754703277,8.429249638258009,-3.6827191169869717,-10.055876380334176,-8.190931523316143,-6.908213650989404,-0.8049192361690392,-1.527975566738407,-7.074707635436221,1
-1.9374668416029404,9.68319970817237,5.9569673815737625,5.993578761473431,-7.233521646139369,-8.476704082352853,-11.596966212665064,5.861662835614865,1.9560462891165815,7.750567282956484,0
-2.0649300797853245,8.056788884871366,7.151391087375143,0.18395507950172418,-7.253370479473988,-7.7595717098242964,-5.944371987928545,7.716632468521852,4.085989313801445,1.190330809846965,0
-7.761140861617452,7.791839141879196,9.634229953927479,-6.295464988519615,-6.40623524455486,-7.82633316122697,-8.763635661355128,2.2632194253668567,0.11258816702718155,-4.738072310275588,1
-7.81453533388935,8.55667345587778,1.4404251027541672,-5.355321492841488,-5.490023552390968,-5.523320293007928,-1.4435907571649373,-1.6469787266533404,-0.0006674162567863462,-1.7904021710832114,1
-3.601686519557716,9.797894139003414,1.6820556986798438,2.339889523499043,-6.9102468894972615,-5.72152659407377,-8.599167019807703,5.377385033735592,4.415443238193158,3.844392409866969,0
-2.0610126594319165,9.039470929761912,4.835231033325765,0.42715011622979904,-6.830606842633385,-5.884113010785047,-5.9360405410459265,9.242064567669116,6.328665149887288,2.62675643014481,0
-5.2464246790883236,9.046425418375213,6.895262429577407,-4.650247034353542,-6.2762957631130805,-2.9418077220698176,-5.16045386427815,0.8843435431192427,-2.8460407985537817,-6.815462218480572,1
-9.587895984247558,9.379596400962658,5.9930633829826,-5.442836418716519,-4.7133041265227185,-8.066170234353125,-5.231388118959758,-0.11232342490857206,-4.052841474104115,-5.813932915482157,1
-2.483193839296936,11.921354282512954,4.110565169752189,7.41350801711997,-5.628292495621258,-8.594424706108512,-10.980112752758235,8.288467745985074,1.575374664212474,5.589452544105093,0
-9.054056812060985,10.415647089699753,3.486471411944169,-3.9631411582822462,-7.329622759224867,-6.038323778960225,-0.6907138842983969,2.288807264375821,-1.8981609229693497,-5.957801646869736,1
-9.29853444789017,9.446003129809798,5.94602434458097,-2.6263910687702605,-8.00035798774199,-3.2671743535750917,-2.915426893328503,-2.303483716959126,-0.625801041174842,-8.37547021134241,1
-4.490270273314127,7.8816906689927775,4.839181566403384,0.9662183757083336,-9.980954053283536,-6.742983643663892,-10.96293518408822,8.270707776769067,0.18345176639656935,7.261320365955988,0
-1.823746930297342,9.92779256650589,5.779413396692509,2.868586803975362,-5.594181671416182,-4.221804533011084,-8.44528541723307,8.741530430675727,1.8428288462897222,7.0416859868198545,0
-1.2808642229658997,10.529301548292931,3.5788765410070464,0.821533202651372,-7.429730585454558,-11.483951922747117,-11.868709881033116,10.057271450387752,5.312235661866743,3.663379476808152,0
-8.889010019484564,6.268591500515775,6.839541214891052,-6.280114218598975,-5.0052151049815965,-6.936000801911052,-4.5740507135034285,1.9588700412213484,-0.6909835689894501,-3.5431052816736046,1
-2.3351034865764078,8.416271427266587,4.823400389299106,-2.0019681452610536,-7.318970966826294,-6.165884450252454,-5.882539667152978,6.286982478951408,0.4053130290778004,3.157937468751836,0
-9.939438005082382,10.7355066527557,6.844987895086325,-3.1614742227084482,-7.801165431075448,-4.841899177176762,-4.304549733042609,0.36675227842776176,-1.1775946582609396,-3.6709364031858067,1
-2.58830793076606,10.37728752294357,4.6965155884890235,2.0326819629322226,-5.003059579199275,-7.912199049710694,-8.646086202754043,6.398972338088618,1.1533077799995444,3.5431073089836302,0
-11.772177914874577,11.178692044912903,6.9925314955954985,-4.64671534646491,-8.71468986710769,-8.122049487484533,-2.720698704302476,-1.4015673758036442,-0.43468704295943905,-6.909692808959653,1
-2.11107823190581,7.813852373880732,4.779483006208139,1.2025424902172115,-6.652592500648774,-5.555848244233854,-5.666294124345306,4.847891917845005,6.288366984176709,0.2572759568759051,0
-4.47417241012937,8.565019828204273,5.739983034277206,0.03648077421346141,-6.6688761788593505,-9.548160583112356,-10.041063044538438,7.963086783783777,-1.163687232199163,5.042401031841707,0
-10.226417985417187,7.806145329632908,8.800867093205632,-5.710594489090592,-2.561119284351973,-6.453231430560566,-5.331968674630171,-2.532300152580897,-4.967378979669576,-7.34368908205014,1
-10.811848295894523,9.324123449143062,5.790248366973916,-7.138059746182189,-9.176135583201656,-6.498120948188713,-6.92459588887125,2.0152405600239627,-1.1962201212886785,-7.090520194969022,1
-10.461749586165142,9.26593181398824,10.848296394341467,-6.24726918792647,-7.080180959900432,-7.6269934142016425,-2.426771197809372,0.13268028620855127,-2.659845703800537,-1.5328091314931371,1
-11.57994090366441,10.7004695268872,8.365755049321766,-6.222458926349304,-6.287024665937931,-9.229092632198412,-4.51450843682282,0.3947193985612677,3.880486554902265,-6.3993512475874885,1
-3.9634719747024874,8.519248857095311,4.491011978028009,3.214513879042088,-6.5242251892847625,-9.550798310696148,-8.077932054624084,8.54469440606635,3.1418811307262553,6.323013007030152,0
-8.748121133180268,10.611898229671228,10.761939945667518,-8.014994657086309,-5.416236502235079,-8.1846720628944,-2.8041298481247487,-1.3422443903274315,-2.195833254367854,-4.765597024514974,1
-4.639424949203495,8.403836719488986,3.420854431909535,1.5992270779698399,-6.766327341357056,-5.820724084562485,-8.979325312754193,8.296526203151107,2.151249064484416,0.21051842321316627,0
-0.6710446570772131,8.433737039821018,5.174663464371907,2.6165652963327592,-8.215808098437368,-4.896024894202901,-9.188247270026828,5.8120325965130135,3.0953199220049825,2.3645155923388343,0
-13.891940916742561,7.959890404755046,6.226592338353047,-7.727576840736845,-6.6260145900425975,-6.178206037013787,-4.364867104425403,-0.8048765290021622,-1.0237902832242298,-3.291535896900343,1
-11.585080992460535,10.001780842878818,8.181013372777816,-3.2993513386658617,-6.563808808817893,-6.739257303285255,-5.671120314322367,-1.1586320754349628,-1.8140574109607388,-3.440686182406805,1
-5.622361420372252,8.158055806266496,7.641398417496723,3.6736131681677175,-7.576931459966988,-7.578625001912804,-9.481597859070776,11.477018882620385,2.7861711393272826,5.021534850303048,0
-9.641352632582072,7.63444774078445,6.3227188881209075,-7.2430230760473755,-7.71385720580675,-6.6209471443623595,-5.499994982809168,-0.12079442663332329,-5.148328961065257,-3.748829781293284,1
-8.73653570169788,9.436492598071391,5.3658789979198165,-4.777473216692329,-2.7548044362845014,-6.713717386385921,-2.4756392565128817,-2.09141728309757,-3.273972380793703,-3.2306046402784068,1
-11.114882322441114,9.47407271413509,8.015510801630574,-6.1718454255932,-4.217544560325964,-1.604164813692602,-5.48712720607921,-2.2669605736627925,-0.7534624359479337,-2.732292185786874,1
-2.441030686534298,7.474339666081038,5.107450659809597,-1.1386216084665226,-6.217866726722356,-5.213051670058097,-12.825799041778922,8.071636055193848,4.4776382198107605,1.742169518538498,0
-7.565384043267239,12.081148874301649,5.163884350931667,-6.723829457170213,-3.9017516295485177,-2.961881245514305,-2.789393420460536,-1.2645000743593513,2.6130225962411973,-5.23735899166309,1
-9.198260146027698,7.881632905464706,4.387622146133383,-4.50779533863394,-5.104441487414366,-7.940541322251308,-2.124444279284046,-0.7680268256859055,-0.8547691510817228,-2.5347291708142494,1
-11.94993574470164,11.62684043257763,8.079615446890923,-4.316846335018608,-5.486549178238533,-6.292676487543344,-2.5694326688756055,1.6787569001275133,-2.0691810490397327,-5.322620741832964,1
-7.060896758774614,7.705565088308415,7.735811573348622,-5.35359691899705,-5.835460493190648,-3.787202802717788,-2.4501709352496412,1.0725759582948038,-4.6708744996142775,-6.095509786598089,1
-8.990804297352579,7.894614943049517,5.796137623597349,-3.4563263680409673,-6.136959834782458,-9.208465759566057,-2.0766972716588388,-0.8411595384332307,2.385495925277406,-2.0153210646098643,1
-6.749104105056677,8.197349911762476,2.9157729132872032,-3.7381904067606326,-7.732760307377996,-4.750658604605786,-7.855362776232917,2.280323309243376,-3.7834434857192476,-2.7138889579061125,1
-14.46594443063681,9.129638718867279,9.494349088208317,-3.900786981951292,-4.4327056866756465,-3.859648359318888,-3.7378399588863704,0.8897600474559484,-2.5964034180263855,-4.807562908093261,1
-0.8650773030637702,12.807872093506216,4.14910260422236,0.46569735522575284,-8.658656050402318,-8.511730163206824,-8.992531175464219,8.005826865131992,2.5756818335242135,5.815818053992956,0
-1.5225618212909717,9.383958375588069,2.923163275865674,3.3737894427587145,-8.030902843626817,-6.636089963985223,-3.718158680098421,7.131403116049404,4.320846887435527,2.755098705669134,0
-8.02152909551876,8.895119271150895,5.453832426625152,-2.9084780630374616,-2.88570132826283,-4.374193701367733,-3.7445188556791975,-1.1214028106370955,-3.0219884402708157,-3.130388985507646,1
-1.3550533686916701,8.608195356112336,5.382170582970719,0.7651993105090908,-6.7064476162054705,-7.1914640640601055,-6.502763633316396,7.832364602101129,2.69750555901458,3.3376976236759743,0
0.6499466684086745,7.968566073891785,3.7995052020363866,1.4096004662197177,-9.568528213219825,-8.717413486244343,-10.846609290140146,5.787927785290446,1.9529304600906132,4.629881020993951,0
-4.439044544212959,10.3863890481952,6.756727809927277,-1.5443092889054966,-9.24614421648282,-10.958573948796147,-9.377141425525126,8.758607427090627,5.027014339056231,4.309641116760459,0
-3.856178871540487,9.572274452645926,2.9691847297085867,6.263467939487509,-9.254824029210296,-6.260468172821891,-7.570773994771813,8.1511211104017,1.6517249171087591,3.9018101564540566,0
-12.226804503281485,8.992235768448571,5.048775687213142,-5.880266935665187,-3.888624386489709,-7.246513113104903,-4.000801903432396,0.6111741022615477,0.33576213725288406,-8.669195864008373,1
-4.811184777897356,9.765682164889665,3.4386014563904914,1.3897821843541784,-8.083040415610064,-3.175553224258071,-8.865322206111879,5.2081010575869024,3.667390059070554,1.7197642559788644,0
-7.9029709089358935,8.905696395162698,4.178009775810746,3.3655824135675685,-3.1817150012605797,-4.626979534180432,-9.376105137745672,5.1104710980153625,7.169019841363896,4.279888423949886,0
-3.6901212634665006,11.887556204713459,3.946704083592393,-8.398133699921617,-5.399768532421005,-5.23738020817539,-2.8173874701745167,-0.014782954462638442,-1.6120081471634857,-3.5196581477204463,1
-4.173908769261208,9.95711724097113,3.535432747666159,3.2390333194517535,-6.473781149448671,-9.91159782327041,-5.743317353975887,10.915278261689746,0.7967228538954032,3.3860484360489407,0
-9.10566624425039,7.096168876000872,7.421499451631556,-6.16216022840672,-2.8525492592270076,-3.185870352501611,-4.846766279045571,0.19345320951136663,-1.5089947583744703,-5.078736148358407,1
-6.659955636579076,11.391914590171503,7.2101256249887085,-2.23597681804421,-5.619289710644262,-5.553591411595466,-4.021396446844336,2.9422663974820122,0.8318388404640822,-5.426771771031586,1
1.2631741793683102,9.363441753862,5.15497961767363,1.8242778524083976,-10.717169621749353,-6.93313734417438,-8.717867336753958,12.250007140469275,1.6375783053019306,4.764546240588134,0
-3.8023433915378035,6.851190120969532,8.014162106373231,3.736449197839633,-6.8955724737845046,-3.920221315495895,-8.683591141340774,5.600954512842176,5.068548389403491,5.239271643290226,0
-8.561109900944517,8.332795363916063,4.309019144587859,-11.497742212997775,-6.41853046595926,-2.7874066095918355,-0.5926367117135056,-0.4190638805277864,-2.5655237478812465,-3.237868683889114,1
1.086175430646295,10.295971850732341,3.497520856662508,3.118335246653049,-4.080916317979266,-5.0308422274504085,-8.719067016795663,6.029649360087555,3.4187468620913553,4.948422326764408,0
-8.883300177370192,8.257494310412525,3.0076462149114014,-5.213103069651632,-10.188010606697542,-6.469177895102261,-6.651785218474867,4.469680631106373,0.4616258171917582,-3.9639096134962006,1
1.6138095302200455,11.431018589384607,6.688003887851027,3.158223582343098,-5.322905038817995,-7.982481025933014,-10.474725523480625,7.316774000676799,1.6819309898143189,3.2549954572663586,0
2.1294614569106383,9.800921806987064,5.023977069208165,1.3549367555357292,-6.612545381586705,-7.185049266037034,-7.422110403258829,9.236927549087872,0.45032131384827667,1.4989856488053528,0
-2.5484732209061125,10.119266037032617,5.087707104357424,4.70145054388842,-6.629178185855456,-7.738920675526453,-8.593732750571442,8.410118973571478,2.120020375515584,4.242634938328673,0
-8.803478179726417,8.380269791824889,6.597704191624447,-9.291369596212714,-7.7529269180361045,-7.150474679157532,-4.963331936678431,0.7998383767122013,-3.0059394919220863,-1.9333558613902184,1
-14.859805592117706,9.404948056434208,7.304495161694606,-3.9046775073588176,-8.391292560443063,-6.160535480124605,-5.76600439292842,1.0058961439933913,-3.1517922718837337,-4.991618874359602,1
-2.1356640940985936,7.5035202634916764,3.416843230244205,-0.8401525097557125,-8.72609368337308,-9.583478804508614,-10.790074262590675,9.430806508714383,0.12350245720028963,9.42621568559569,0
-9.982986954698603,9.095650475932862,6.259036255303074,-3.485677592700348,-5.176387211296264,-12.212687072259884,-2.603353587749724,0.884601022082307,-1.39851714004948,-4.952454102216933,1
-11.5889727632951,8.042707102190183,7.6766685153262655,-5.394054222555281,-5.662240457310869,-5.3535355426359965,-2.6457122036857057,2.7145283165572036,-0.5414623133006601,-4.657932505276246,1
0.024624675320495282,7.59894719696076,5.527517692520558,3.5224377907994056,-8.733488134307436,-6.999160305399546,-15.320862436774156,5.274747632830124,1.517163932077855,1.6658851919912099,0
-9.749509612677473,7.732084929238368,8.47963336712876,-6.852298335625546,-6.597032487448481,-7.6030254857401305,-0.43745243710258297,-0.14735689959106613,2.3040144598007184,-2.547113671802628,1
0.2593480139682862,10.142104368303041,5.829387519558673,3.6800008015013477,-5.36177001157774,-6.317726745337195,-8.629925548732258,7.198336659699659,0.5143710571308231,3.6001014021873607,0
